anime_id,name,genre,episodes
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",1
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",26
12189,Hyouka,"Mystery, School, Slice of Life",22
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",1
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",24
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",12
20507,Noragami,"Action, Adventure, Shounen, Supernatural",12
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",1
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",2
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",24
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",1
781,Detective Conan Movie 03: The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",1
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",1
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",153
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",25
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",12
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",45
5029,Major Movie: Yuujou no Winning Shot,"Action, Shounen, Sports",1
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",26
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",1
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",26
21647,Tamako Love Story,"Comedy, Romance, Slice of Life",1
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",24
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",101
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",38
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",1
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",5
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",12
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",1
30415,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",1
851,Kyou kara Ore wa!!,"Comedy, Shounen",10
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",24
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",1
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",7
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",26
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",12
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",12
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",1
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",21
15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",14
7791,K-On!!,"Comedy, Music, School, Slice of Life",26
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",25
20815,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",1
535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",26
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",1
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",1
32551,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama",1
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",1
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",24
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",13
14807,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",1
81,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",12
9204,Omae Umasou da na,"Action, Adventure, Fantasy, Kids",1
31098,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",13
1023,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",4
33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",13
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",1
1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",63
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",12
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",12
4672,Ghost in the Shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",1
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",1
3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",52
186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",13
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",12
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",2
21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",1
9941,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",25
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",13
6421,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",4
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",5
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",13
2159,Ookiku Furikabutte,"Comedy, Sports",25
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",24
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life",1
2154,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",1
6505,There She Is!!,"Comedy, Romance",5
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",24
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",3
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",1
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",28
9996,Hyouge Mono,"Historical, Samurai, Seinen",39
7711,Karigurashi no Arrietty,Fantasy,1
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",13
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",2
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",12
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",1
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",4
32613,Elsword: El Lady,"Action, Fantasy",12
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",1
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",1
11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",4
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",13
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",2
5678,Kobato.,"Comedy, Drama, Fantasy",24
6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",11
1089,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",1
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",1
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",13
2752,Prince of Tennis: The National Tournament Semifinals,"Action, Comedy, Sports",6
15,Eyeshield 21,"Action, Comedy, Shounen, Sports",145
122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",52
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",10
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",26
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",12
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",24
16395,SKET Dance OVA,"Comedy, School, Shounen",1
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",51
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",1
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",13
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",1
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",36
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",26
2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",3
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",26
2158,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",24
22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",12
11113,Usagi Drop Specials,"Josei, Slice of Life",4
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",50
66,Azumanga Daioh,"Comedy, School, Slice of Life",26
8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",1
6438,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",1
33032,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",1
227,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",6
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",13
4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",24
19111,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life",13
7222,Macross F Movie 2: Sayonara no Tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",1
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",5
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",4
957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",39
24,School Rumble,"Comedy, Romance, School, Shounen",26
33286,Strike the Blood II,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",8
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",14
2623,Flanders no Inu (Movie),"Drama, Historical",1
268,Golden Boy,"Adventure, Comedy, Ecchi",6
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,1
427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",51
4280,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller",1
18429,Lupin III vs. Detective Conan: The Movie,"Action, Comedy, Mystery, Shounen",1
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",12
26123,Seitokai Yakuindomo* OVA,"Comedy, School, Shounen, Slice of Life",6
28,Yakitate!! Japan,"Comedy, Shounen",69
9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",60
14353,Death Billiards,"Drama, Game, Mystery, Psychological, Thriller",1
8408,Durarara!! Specials,"Action, Comedy, Supernatural",2
13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",12
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Action, Comedy, Drama, Magic, Super Power",1
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",13
22,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",178
2618,Takarajima,"Adventure, Drama, Historical, Mystery",26
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,"Comedy, Drama, Mystery, Psychological, Supernatural",1
30279,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",12
28755,Boruto: Naruto the Movie,"Action, Comedy, Martial Arts, Shounen, Super Power",1
10029,Coquelicot-zaka kara,"Historical, Romance, School, Shoujo",1
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",12
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",23
9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",26
15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",13
27989,Hibike! Euphonium,"Drama, Music, School",13
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",11
2829,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",23
30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",10
416,Kurenai no Buta,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",1
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",50
30240,Prison School,"Comedy, Ecchi, Romance, School, Seinen",12
1254,Saint Seiya,"Adventure, Fantasy, Sci-Fi, Shounen",114
2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",12
4163,Seto no Hanayome OVA,"Comedy, Parody, Romance, School",2
3228,Zoku Sayonara Zetsubou Sensei,"Comedy, Parody, School",13
1485,Akachan to Boku,"Comedy, Drama, Shoujo",35
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Drama, Romance, School",1
13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",1
3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),"Action, Mystery, Romance, Supernatural, Thriller",1
3572,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",25
8310,Magic Kaito,"Adventure, Comedy, Romance, Shounen",12
114,Sakigake!! Cromartie Koukou,"Comedy, School, Shounen",26
11813,Shijou Saikyou no Deshi Kenichi OVA,"Action, Comedy, Martial Arts, School, Shounen",11
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"Game, Psychological, Seinen, Thriller",26
10012,Carnival Phantasm,"Comedy, Parody, Supernatural",12
32370,D.Gray-man Hallow,"Action, Demons, Shounen, Super Power",13
22961,Date A Live: Encore OVA,"Romance, Slice of Life",1
22777,Dragon Ball Kai (2014),"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",61
29787,Gochuumon wa Usagi Desu ka??,"Comedy, Slice of Life",12
7062,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",12
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",13
9088,Saiyuuki Gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",3
12815,Shirokuma Cafe,"Comedy, Josei, Slice of Life",50
12017,Tiger &amp; Bunny Movie 2: The Rising,"Action, Comedy, Mystery, Super Power",1
6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",13
1470,City Hunter,"Action, Comedy, Mystery, Shounen",51
780,Detective Conan Movie 02: The Fourteenth Target,"Adventure, Comedy, Mystery, Police, Shounen",1
27633,Gekkan Shoujo Nozaki-kun Specials,"Comedy, Romance, School",6
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,"Action, Mecha, Sci-Fi, Shounen, Super Power",7
17273,Hetalia: The Beautiful World Specials,"Comedy, Historical, Parody",4
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",1
18661,Kamisama Hajimemashita OVA,"Comedy, Demons, Fantasy, Shoujo, Supernatural",2
14349,Little Witch Academia,"Adventure, Comedy, Fantasy, Magic, School",1
1729,Maria-sama ga Miteru 3rd,"Drama, School, Shoujo Ai, Slice of Life",5
31973,Mobile Suit Gundam Thunderbolt,"Action, Drama, Mecha, Military, Sci-Fi, Space",4
17949,The Everlasting Guilty Crown,Music,1
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",34
9465,Break Blade 4: Sanka no Chi,"Action, Fantasy, Mecha, Military, Shounen",1
14175,Hanasaku Iroha: Home Sweet Home,"Comedy, Drama, Slice of Life",1
11239,Hidamari Sketch x Honeycomb,"Comedy, School, Slice of Life",12
967,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",109
1695,Les Misérables: Shoujo Cosette,"Drama, Historical, Shoujo, Slice of Life",52
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",13
7724,Shiki,"Mystery, Supernatural, Thriller, Vampire",22
2753,Ushiro no Shoumen Daare,"Drama, Historical",1
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",13
779,Detective Conan Movie 01: The Timed Skyscraper,"Adventure, Comedy, Mystery, Police, Shounen",1
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"Adventure, Comedy, Mystery, Police, Shounen",1
19319,Gundam Build Fighters,"Action, Mecha, Sci-Fi",25
15195,Hetalia: The Beautiful World,"Comedy, Historical, Parody",20
187,Initial D Third Stage,"Action, Cars, Drama, Seinen, Sports",1
30311,Kuroko no Basket 3rd Season NG-shuu,"Comedy, Sports",9
597,Neko no Ongaeshi,"Adventure, Drama, Fantasy",1
400,Seihou Bukyou Outlaw Star,"Action, Adventure, Comedy, Sci-Fi, Space",24
18245,White Album 2,"Drama, Music, Romance, Slice of Life",13
10521,Working&#039;!!,"Comedy, Slice of Life",13
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",12
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Adventure, Fantasy, Military",12
1571,Ghost Hunt,"Comedy, Horror, Mystery, Shoujo, Supernatural",25
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",26
253,Jungle wa Itsumo Hare nochi Guu,"Comedy, School, Slice of Life",26
22673,Kuroko no Basket 2nd Season NG-shuu,"Comedy, Sports",9
4080,Kyou kara Maou! 3rd Series,"Adventure, Comedy, Fantasy, Romance, Shoujo",39
27947,Lupin III (2015),"Action, Adventure, Comedy, Shounen",24
12917,Madang-Eul Naon Amtalg,"Adventure, Drama, Fantasy, Kids",1
3750,Maria-sama ga Miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",13
569,Musekinin Kanchou Tylor,"Comedy, Military, Parody, Sci-Fi, Space",26
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Fantasy, Historical, Romance",1
1253,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",12
15771,Saint☆Oniisan (Movie),"Comedy, Seinen, Slice of Life",1
397,Seikai no Senki II,"Action, Military, Romance, Sci-Fi, Space",10
949,Top wo Nerae! Gunbuster,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",6
11001,Toshokan Sensou: Kakumei no Tsubasa,"Action, Comedy, Military, Romance",1
17909,Uchouten Kazoku,"Comedy, Drama, Fantasy, Slice of Life",13
21185,Baby Steps,"Romance, School, Shounen, Sports",25
9724,Break Blade 5: Shisen no Hate,"Action, Mecha, Military, Shounen",1
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,"Action, Mecha, Military, Super Power",1
4872,Goku Sayonara Zetsubou Sensei,"Comedy, Parody, School",3
12413,Jormungand,"Action, Adventure, Seinen",12
2076,Kindaichi Shounen no Jikenbo (TV),"Mystery, Shounen",148
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"Action, Drama, Mecha, Sci-Fi, Space",25
5485,Shin Mazinger Shougeki! Z-hen,"Action, Mecha, Shounen, Super Power",26
5005,Tentai Senshi Sunred,"Comedy, Parody, Seinen, Super Power",26
890,Yuusha-Ou GaoGaiGar,"Adventure, Mecha, Sci-Fi, Shounen",49
269,Bleach,"Action, Comedy, Shounen, Super Power, Supernatural",366
14741,Chuunibyou demo Koi ga Shitai!,"Comedy, Drama, Romance, School, Slice of Life",12
1472,City Hunter 3,"Action, Comedy, Mystery, Shounen",13
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Horror, Mystery, Psychological",11
7304,Detective Conan Movie 08: Time Travel of the Silver Sky,"Adventure, Mystery",1
8609,Detective Conan OVA 10: Kid in Trap Island,"Adventure, Comedy, Mystery, Police, Shounen",1
6033,Dragon Ball Kai,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",97
8479,Hetalia World Series,"Comedy, Historical, Parody",48
254,Jungle wa Itsumo Hare nochi Guu Deluxe,"Comedy, Slice of Life",6
8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",12
19703,Kyousou Giga (TV),"Action, Fantasy, Supernatural",10
25517,Magic Kaito 1412,"Adventure, Comedy, Romance, Shounen",24
